Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2020,Fall, School of Computer Science,LTI,11665,A,"MITCHELL, TOM",TRK POLIT MACH LRN,Graduate,7,3,42.9,16.33,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11665,A,"KHUDABUKHSH, ASHIQUR",TRK POLIT MACH LRN,Graduate,7,3,42.9,16.33,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11665,A,"KAMLET, MARK",TRK POLIT MACH LRN,Graduate,7,3,42.9,14,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11685,B,"RAMAKRISHNAN, BHIKSHA",INTRO. DEEP LRNG.,Graduate,18,9,50,21,4.44,4.11,4.44,4.22,4.56,4.44,4.33,4.33,4.22
2020,Fall, School of Computer Science,LTI,11685,1,"RAMAKRISHNAN, BHIKSHA",INTRO. DEEP LRNG.,Graduate,25,14,56,22.43,4.57,4.29,4.57,4.43,4.85,4.71,4.29,4.5,4.21
2020,Fall, School of Computer Science,LTI,11685,B,"SINGH, RITA",INTRO. DEEP LRNG.,Graduate,18,9,50,20.67,4.17,4.17,4.17,4.17,4.17,4.17,4.17,4,4.17
2020,Fall, School of Computer Science,LTI,11685,1,"SINGH, RITA",INTRO. DEEP LRNG.,Graduate,25,14,56,17.14,4.57,4.71,4.57,4.71,4.71,4.71,4.71,4.71,4.71
2020,Fall, School of Computer Science,LTI,11690,C,"MITAMURA, TERUKO",MIIS DIRECTED STUDY,Graduate,5,4,80,11,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11692,A,"BLACK, ALAN",SPEECH PROCESSING,Graduate,5,3,60,7,5,4.67,5,4.67,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11711,B,"FREDERKING, ROBERT",ALGORITHMS FOR NLP,Graduate,22,10,45.5,11.6,4.5,4.5,4.3,4.2,4.1,4.4,4.8,4.1,4.5
2020,Fall, School of Computer Science,LTI,11711,A,"FREDERKING, ROBERT",ALGORITHMS FOR NLP,Graduate,36,20,55.6,10.55,4.1,4.35,4.4,3.75,4.45,4.4,4.65,4.25,4.05
2020,Fall, School of Computer Science,LTI,11711,A,"STRUBELL, EMMA",ALGORITHMS FOR NLP,Graduate,36,20,55.6,10.84,4.26,4.37,4.26,3.95,4.42,4.42,4.63,4.26,4.26
2020,Fall, School of Computer Science,LTI,11711,B,"STRUBELL, EMMA",ALGORITHMS FOR NLP,Graduate,22,10,45.5,11.6,4.6,4.6,4.5,4.5,4.5,4.6,4.6,4.4,4.4
2020,Fall, School of Computer Science,LTI,11711,B,"TSVETKOV, YULIA",ALGORITHMS FOR NLP,Graduate,22,10,45.5,11.6,4.6,4.4,4.5,4.3,4.5,4.5,4.5,4.3,4.44
2020,Fall, School of Computer Science,LTI,11711,A,"TSVETKOV, YULIA",ALGORITHMS FOR NLP,Graduate,36,20,55.6,10.68,4.53,4.47,4.58,4.16,4.53,4.63,4.63,4.47,4.32
2020,Fall, School of Computer Science,LTI,11716,A,"RUDNICKY, ALEXANDER",GRD SMNR DIALOG PROC,Graduate,4,3,75,5,5,4,4.33,4.33,5,5,5,4.67,5
2020,Fall, School of Computer Science,LTI,11719,A,"ROSE, CAROLYN",COMPTNL MDLS DSC ANL,Graduate,6,2,33.3,11,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11723,A,"LEVIN, LORRAINE",LINGUISTICS LAB,Graduate,2,2,100,3.5,5,5,5,5,5,4.5,5,5,5
2020,Fall, School of Computer Science,LTI,11723,A,"MORTENSEN, DAVID",LINGUISTICS LAB,Graduate,2,2,100,2,5,4,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11724,A,"MORTENSEN, DAVID",HUMAN LANG FOR. AI,Graduate,3,2,66.7,14,5,5,5,4.5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11724,A,"LEVIN, LORRAINE",HUMAN LANG FOR. AI,Graduate,3,2,66.7,14,5,5,5,4.5,5,5,5,4.5,5
2020,Fall, School of Computer Science,LTI,11737,A,"BLACK, ALAN",MULTGL NATL LANG PRO,Graduate,33,17,51.5,10.65,4.88,4.53,4.71,4.65,4.82,4.65,4.94,4.71,4.65
2020,Fall, School of Computer Science,LTI,11737,A,"NEUBIG, GRAHAM",MULTGL NATL LANG PRO,Graduate,33,17,51.5,11,4.88,4.69,4.81,4.75,4.88,4.88,4.94,4.81,4.69
2020,Fall, School of Computer Science,LTI,11737,A,"TSVETKOV, YULIA",MULTGL NATL LANG PRO,Graduate,33,17,51.5,10.81,4.81,4.38,4.38,4.38,4.81,4.56,4.94,4.6,4.63
2020,Fall, School of Computer Science,LTI,11741,A,"YANG, YIMING",MACH LRNG TXT MINING,Graduate,11,3,27.3,15,4,4.67,4.67,4.33,4.67,4.67,4.33,4.33,4.33
2020,Fall, School of Computer Science,LTI,11751,A,"LANE, IAN",SPCH RECOGN & UNDSTG,Graduate,4,3,75,9,4,3.67,4,3,3.67,3.67,4.67,3.33,3
2020,Fall, School of Computer Science,LTI,11755,A,"RAMAKRISHNAN, BHIKSHA",MACHINE LRNG SGN PRC,Graduate,4,3,75,16.33,4.67,4.67,4,3.67,4.67,4,3.67,3.33,3.67
2020,Fall, School of Computer Science,LTI,11777,A,"MORENCY, LOUIS-PHILIPPE",MULTIMODAL ML,Graduate,94,49,52.1,11.98,4.76,4.69,4.63,4.41,4.67,4.65,4.92,4.69,4.63
2020,Fall, School of Computer Science,LTI,11785,1,"SINGH, RITA",INTRO DEEP LRNG.,Graduate,21,13,61.9,15.13,4.75,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71
2020,Fall, School of Computer Science,LTI,11785,B,"SINGH, RITA",INTRO DEEP LRNG.,Graduate,19,15,78.9,18.64,4.42,4.55,4.55,4.36,4.36,4.36,4.36,4.36,4.64
2020,Fall, School of Computer Science,LTI,11785,B,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,Graduate,19,15,78.9,20.13,4.8,4.73,4.73,4.73,4.73,4.67,4.43,4.53,4.6
2020,Fall, School of Computer Science,LTI,11785,1,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,Graduate,21,13,61.9,21.77,4.85,4.69,4.85,4.77,4.92,4.92,4.77,4.77,4.69
2020,Fall, School of Computer Science,LTI,11785,SV,"RAMAKRISHNAN, BHIKSHA",INTRO DEEP LRNG.,Graduate,5,1,20,27,5,5,5,5,5,5,5,5,5
2020,Fall, School of Computer Science,LTI,11865,A,"KAMLET, MARK",TRK POLIT MACH LRNG,Graduate,10,10,100,10.1,4.3,4.3,4.3,4.2,4.6,4.3,4.7,4.3,4.5
2020,Fall, School of Computer Science,LTI,11865,A,"KHUDABUKHSH, ASHIQUR",TRK POLIT MACH LRNG,Graduate,10,10,100,10.1,4.8,4.7,4.6,4.5,4.9,4.6,4.9,4.8,4.6
2020,Fall, School of Computer Science,LTI,11865,A,"MITCHELL, TOM",TRK POLIT MACH LRNG,Graduate,10,10,100,10.1,4.7,4.4,4.5,4.4,4.8,4.5,4.9,4.7,4.5
2020,Fall, School of Computer Science,LTI,11910,A,"FREDERKING, ROBERT",DIRECTED RESEARCH,Graduate,116,39,33.6,22.18,4.74,4.71,4.7,4.7,4.76,4.73,4.81,4.7,4.7
2020,Fall, School of Computer Science,LTI,11927,A,"BROWN, RALF",MIIS CAPSTONE,Graduate,24,10,41.7,20.6,3.9,4.1,4.22,4,4.11,4.1,4.5,4.1,4.1
2020,Fall, Mellon College of Science,MCS,38101,W,"AFFARA, NESRINE",EUREKA DISC & IMPACT,Undergraduate,20,13,65,4.54,4.85,4.62,4.77,4.77,4.69,4.77,4.92,4.77,4.69
2020,Fall, Mellon College of Science,MCS,38101,B,"GRAUL, SUSAN",EUREKA DISC & IMPACT,Undergraduate,18,15,83.3,3.8,4.6,4.6,4.53,4.67,4.47,4.53,4.8,4.53,4.13
2020,Fall, Mellon College of Science,MCS,38101,L,"GRAUL, SUSAN",EUREKA DISC & IMPACT,Undergraduate,19,14,73.7,3.29,4.57,4.5,4.36,4.29,4.29,4.29,4.5,4.21,3.79
2020,Fall, Mellon College of Science,MCS,38101,J,"BRAUN, MAGGIE",EUREKA DISC & IMPACT,Undergraduate,20,17,85,2.53,4.94,4.71,4.71,4.65,4.71,4.71,5,4.76,4.41
2020,Fall, Mellon College of Science,MCS,38101,G,"HOVIS, KEN",EUREKA DISC & IMPACT,Undergraduate,19,17,89.5,2.88,4.59,4.59,4.59,4.38,4.53,4.47,4.76,4.53,4.29
2020,Fall, Mellon College of Science,MCS,38101,M,"HOVIS, KEN",EUREKA DISC & IMPACT,Undergraduate,16,15,93.8,3,4.67,4.47,4.33,4.2,4.47,4.4,4.8,4.33,4.13
2020,Fall, Mellon College of Science,MCS,38101,H,"TURNSHEK, DIANE",EUREKA DISC & IMPACT,Undergraduate,19,10,52.6,2.9,4.7,4.5,4.6,4.6,4.7,4.7,4.8,4.6,4.5
2020,Fall, Mellon College of Science,MCS,38101,1,"HOVIS, KEN",EUREKA DISC & IMPACT,Undergraduate,242,190,78.5,3.22,4.36,4.33,4.39,4.05,4.29,4.25,4.65,4.31,3.85
2020,Fall, Mellon College of Science,MCS,38101,C,"RYAN, GILLIAN",EUREKA DISC & IMPACT,Undergraduate,16,15,93.8,3,4.53,4.53,4.53,4.4,4.33,4.4,4.67,4.57,4.13
2020,Fall, Mellon College of Science,MCS,38101,K,"ALBA, WILLIAM",EUREKA DISC & IMPACT,Undergraduate,20,17,85,3.59,4.53,4.35,4.41,4.47,4.47,4.35,4.65,4.47,3.76
2020,Fall, Mellon College of Science,MCS,38101,W,"RULE, GORDON",EUREKA DISC & IMPACT,Undergraduate,20,13,65,4.54,4.92,4.69,4.83,4.75,4.75,4.83,5,4.83,4.75
2020,Fall, Mellon College of Science,MCS,38101,I,"DOONAN, LYNLEY",EUREKA DISC & IMPACT,Undergraduate,19,12,63.2,2.25,4.33,4.42,4.67,4.5,4.58,4.58,4.92,4.5,3.67
2020,Fall, Mellon College of Science,MCS,38101,F,"DOONAN, LYNLEY",EUREKA DISC & IMPACT,Undergraduate,19,16,84.2,3.69,4.2,4.2,4.2,4,3.53,4.07,4.33,4.07,3.27
2020,Fall, Mellon College of Science,MCS,38101,D,"Willard, Amanda",EUREKA DISC & IMPACT,Undergraduate,17,14,82.4,2.86,4.43,4.36,4.36,4.29,4.21,4.36,4.71,4.62,3.71
2020,Fall, Mellon College of Science,MCS,38101,E,"DRILL, EMILY",EUREKA DISC & IMPACT,Undergraduate,20,17,85,3.41,4.76,4.71,4.88,4.76,4.71,4.71,4.94,4.71,4.59
2020,Fall, Mellon College of Science,MCS,38101,A,"HANDRON, DAVID",EUREKA DISC & IMPACT,Undergraduate,20,15,75,3.6,4.47,4.6,4.53,4.4,4.4,4.53,4.67,4.6,4.2
2020,Fall, Mellon College of Science,MCS,38110,W,"RULE, GORDON",ENGAGE IN SERVICE,Undergraduate,10,1,10,2,5,5,5,5,5,5,5,5,5
2020,Fall, Mellon College of Science,MCS,38220,W,"RULE, GORDON",ENGAGE IN THE ARTS,Undergraduate,11,1,9.1,2,5,5,5,5,5,5,5,5,5
2020,Fall, Mellon College of Science,MCS,38330,W1,"RULE, GORDON",ENG WELLN LKG OUTWD,Undergraduate,19,2,10.5,3.5,4,4,4,4,3.5,4,5,4,3.5
2020,Fall, Mellon College of Science,MCS,38430,W2,"RULE, GORDON",ENG WELLN LKG FORWD,Undergraduate,16,4,25,2,4.25,4.25,4.25,4,4,4,4.25,4.25,4.25
2020,Fall, Carnegie Institute of Technology,MEG,24101,1,"BEDILLION, MARK",FUND OF MECH ENGR,Undergraduate,127,116,91.3,11.97,4.23,3.45,3.84,3.59,4.34,3.9,4.72,3.8,3.77
2020,Fall, Carnegie Institute of Technology,MEG,24202,A2,"YEW, Kayla",INTRO CMPTR AID DESG,Undergraduate,27,15,55.6,3,4,4.27,4.47,3.73,4.2,4.4,4.47,4.13,3.93
2020,Fall, Carnegie Institute of Technology,MEG,24202,A1,"YEW, Kayla",INTRO CMPTR AID DESG,Undergraduate,35,16,45.7,2.94,3.75,4,4.19,3.38,4.25,4,4.31,3.69,3.63
2020,Fall, Carnegie Institute of Technology,MEG,24221,1,"SINGH, SATBIR",THERMODYNAMICS,Undergraduate,114,73,64,9.89,3.99,4.12,4.18,3.7,4.18,4.01,4.22,3.92,3.85
2020,Fall, Carnegie Institute of Technology,MEG,24261,1,"STEIF, PAUL",STATICS,Undergraduate,118,75,63.6,8.92,4.75,4.56,4.6,4.21,4.64,4.49,4.76,4.59,4.45
2020,Fall, Carnegie Institute of Technology,MEG,24281,A2,"CRAIG, Cosette",INTRO TO SCI COMP,Undergraduate,15,7,46.7,2.86,4.71,4.86,5,4.14,4.43,4.67,4.86,4.57,4.57
2020,Fall, Carnegie Institute of Technology,MEG,24281,A1,"CRAIG, Cosette",INTRO TO SCI COMP,Undergraduate,29,18,62.1,5,4.56,4.72,4.65,4.12,4.47,4.5,4.89,4.61,4.5
2020,Fall, Carnegie Institute of Technology,MEG,24282,1,"SINGH, SATBIR",ST: LN ALG VCTR CLC,Undergraduate,38,25,65.8,11.64,3.56,3.96,3.96,3.28,3.72,3.64,3.96,3.6,3.42
2020,Fall, Carnegie Institute of Technology,MEG,24291,A,"SULLIVAN, RYAN",ST: ENV SYS CHG PLNT,Undergraduate,3,2,66.7,6.5,4.5,4,4,3,5,4.5,4,3.5,4
2020,Fall, Carnegie Institute of Technology,MEG,24302,C,"GOMEZ, NESTOR",MECHNCL ENG SEM I,Undergraduate,17,8,47.1,2.38,4.5,4.5,4.5,4.63,4.5,4.5,4.63,4.5,4.38
2020,Fall, Carnegie Institute of Technology,MEG,24302,B,"GOMEZ, NESTOR",MECHNCL ENG SEM I,Undergraduate,19,10,52.6,2,4.6,4.3,4.3,4.5,4.5,4.3,4.5,4.4,4.2
2020,Fall, Carnegie Institute of Technology,MEG,24302,A,"GOMEZ, NESTOR",MECHNCL ENG SEM I,Undergraduate,18,9,50,2.33,4.78,4.89,4.89,5,4.67,4.78,5,4.89,4.56
2020,Fall, Carnegie Institute of Technology,MEG,24311,1,"MCGAUGHEY, ALAN",NUMERICAL METHODS,Undergraduate,22,15,68.2,9.6,5,5,4.87,4.87,4.87,5,5,5,4.87
2020,Fall, Carnegie Institute of Technology,MEG,24322,1,"SHEN, SHENG",HEAT TRANSFER,Undergraduate,111,103,92.8,9.65,4.12,4.03,4.15,3.63,4.02,3.68,4.03,3.58,3.58
2020,Fall, Carnegie Institute of Technology,MEG,24351,1,"DE BOER, MAARTEN",DYNAMICS,Undergraduate,111,60,54.1,8.4,4.03,4.12,4.08,3.77,3.9,4.03,4.35,3.9,3.77
2020,Fall, Carnegie Institute of Technology,MEG,24352,1,"KARA, LEVENT",DYNMC SYS & CONTROL,Undergraduate,25,22,88,11.14,4.77,4.73,4.68,4.45,4.68,4.68,4.91,4.64,4.67
2020,Fall, Carnegie Institute of Technology,MEG,24354,A,"WEBSTER-WOOD, VICKIE",GADGETRY,Undergraduate,35,31,88.6,9.94,4.87,4.55,4.71,4.65,4.77,4.68,4.87,4.84,4.77
2020,Fall, Carnegie Institute of Technology,MEG,24370,1,"HAIDAR, DIANA",ENGINEERING DESIGN I,Undergraduate,33,31,93.9,12.29,4.19,3.68,4,3.94,4.23,3.94,4.39,3.81,3.74
2020,Fall, Carnegie Institute of Technology,MEG,24370,2,"HAIDAR, DIANA",ENGINEERING DESIGN I,Undergraduate,42,35,83.3,11.71,4.03,3.26,3.77,3.49,4.11,3.63,4.09,3.49,3.49
2020,Fall, Carnegie Institute of Technology,MEG,24424,A,"RUBIN, ED",ENERGY & THE ENVRNMT,Undergraduate,2,0,0,,,,,,,,,,
2020,Fall, Carnegie Institute of Technology,MEG,24425,A,"PRESTO, ALBERT",CMBSTN AIR POLL CTRL,Undergraduate,4,3,75,7,5,4.67,4.67,4.67,4.67,5,5,5,4.67
2020,Fall, Carnegie Institute of Technology,MEG,24441,A,"WHITEFOOT, KATE",ENGINEERING DSIGN II,Undergraduate,26,20,76.9,9.5,4.25,3.9,3.95,4.1,4.16,3.79,4.63,4.21,3.95
2020,Fall, Carnegie Institute of Technology,MEG,24451,A,"SHROFF, SAMEER",FEEDBK CNTRL SYSTEMS,Undergraduate,26,22,84.6,9.23,4.64,4.82,4.64,4.23,4.64,4.73,4.86,4.73,4.55
2020,Fall, Carnegie Institute of Technology,MEG,24452,1,"OZDOGANLAR, BURAK",MECH SYSTMS EXPRMNTN,Undergraduate,79,73,92.4,10.43,4.22,4.08,4.08,3.82,4.03,4.1,4.59,4.14,3.68
2020,Fall, Carnegie Institute of Technology,MEG,24623,A,"WANG, JERRY",MOL SIM MATERIAL,Graduate,13,12,92.3,13.83,5,5,5,5,5,5,5,4.92,4.92
2020,Fall, Carnegie Institute of Technology,MEG,24626,A,"GORDON, HAMISH",AIR QULTY ENGR,Graduate,8,8,100,11.13,4.75,4.63,4.25,4.13,4.63,4.13,4.88,4.38,4.38
2020,Fall, Carnegie Institute of Technology,MEG,24632,A,"BEUTH, JACK",ST:ADD MFG PROC DEV,Graduate,22,19,86.4,8.63,4.63,4.42,4.61,4.22,4.94,4.89,5,4.56,4.33
2020,Fall, Carnegie Institute of Technology,MEG,24635,1,"THOMPSON, JAMES",STRUCTURAL ANALYSIS,Graduate,4,4,100,9.5,4.75,4.25,4.75,4.75,4.75,5,5,5,4.75
2020,Fall, Carnegie Institute of Technology,MEG,24643,A,"WHITACRE, JAY",ENER STOR MATLS SYST,Graduate,6,3,50,11,4.67,3.67,4,4,4.33,4,4.67,4.33,4
2020,Fall, Carnegie Institute of Technology,MEG,24653,A,"JAYAN, B. REEJA",ST MAT PROC MECH ENG,Graduate,16,10,62.5,8,4.6,4.5,4.6,4.5,4.7,4.5,4.9,4.5,4.4
2020,Fall, Carnegie Institute of Technology,MEG,24663,A,"HALILAJ, ENI",ST: BIOMECH HMN MVMT,Graduate,10,9,90,10,4.89,4.56,5,4.78,5,4.22,5,4.56,4.56
2020,Fall, Carnegie Institute of Technology,MEG,24664,A,"COOK, KEITH",INTRO BIOMECH,Graduate,7,4,57.1,8,5,4.75,5,4.5,5,4.75,5,4.75,4.75
2020,Fall, Carnegie Institute of Technology,MEG,24671,A,"BERGBREITER, SARAH",ELECMECH SYS DES,Graduate,24,18,75,13.44,4.72,4.56,4.56,4.83,4.67,4.78,5,4.72,4.61
2020,Fall, Carnegie Institute of Technology,MEG,24677,1,"ZHAO, DING",ST:  LIN CTRL SYS,Graduate,46,39,84.8,10.87,4.85,4.69,4.67,4.62,4.9,4.56,4.87,4.62,4.82
2020,Fall, Carnegie Institute of Technology,MEG,24684,A,"TAYLOR, REBECCA",ST: NANO MFG DNA TCH,Graduate,13,10,76.9,8.9,4.9,4.7,4.6,4.7,4.6,4.5,4.9,4.8,4.7
2020,Fall, Carnegie Institute of Technology,MEG,24685,A,"MICHALEK, JEREMY",ENG OPT W/O PROJ,Graduate,8,6,75,12,4.67,5,4.83,4.67,4.67,4.83,5,4.83,4.5
2020,Fall, Carnegie Institute of Technology,MEG,24688,1,"OZEL, SUALP",INTRD CAD/CAE TOOLS,Graduate,34,17,50,8,4.47,4.12,4.47,4.24,4.65,4.65,4.76,4.41,4.59
2020,Fall, Carnegie Institute of Technology,MEG,24691,A,"CRUMMY, TYLER",ME PROJ MGT,Graduate,32,18,56.3,7.17,4.72,4.67,4.61,4.78,4.78,4.72,4.89,4.72,4.61
2020,Fall, Carnegie Institute of Technology,MEG,24693,A,"LEDUC, PHILIP",ST: LDRSHP & COMM,Graduate,15,12,80,6.75,4.83,4.25,4.5,4.42,4.67,4.58,4.83,4.5,4.42
2020,Fall, Carnegie Institute of Technology,MEG,24695,A2,"CAGAN, JONATHAN",STRY: COMM RSCH,Graduate,6,5,83.3,5.6,5,4.6,4.8,4.4,5,4.6,5,4.8,4.6
2020,Fall, Carnegie Institute of Technology,MEG,24703,A,"ZHANG, JESSICA",NUML MTHS IN ENGING,Graduate,25,17,68,10.65,4.65,4.35,4.35,4.06,4.41,4.59,4.88,4.53,4.24
2020,Fall, Carnegie Institute of Technology,MEG,24704,A,"POZZI, MATTEO",PROB ESTM MTH ENG SY,Graduate,31,21,67.7,10.05,3.95,3.67,3.81,3.86,3.9,3.62,4.48,3.43,3.48
2020,Fall, Carnegie Institute of Technology,MEG,24711,A,"LITSTER, SHAWN",FLUID DYNAMICS,Graduate,9,6,66.7,10.5,4.67,4.33,4.67,4.5,4.5,4.5,5,4.5,4.33
2020,Fall, Carnegie Institute of Technology,MEG,24718,A,"SINGH, SATBIR",COMPUTNL FLUID DYNM,Graduate,9,7,77.8,12.71,4.86,4.71,4.71,4.57,4.86,4.86,4.86,4.71,4.71
2020,Fall, Carnegie Institute of Technology,MEG,24721,A,"VISWANATHAN, VENKAT",ADV THERMODYNAMICS,Graduate,15,13,86.7,9.15,4.77,4.62,4.38,4.08,4.62,4.08,4.85,4.38,4.15
2020,Fall, Carnegie Institute of Technology,MEG,24722,1,"SIEFERT, NICHOLAS",ENGRY SYSTEMS MODLNG,Graduate,10,4,40,11.75,4.25,4.25,4.25,3.75,4.5,4.5,4.5,4.25,4.5
2020,Fall, Carnegie Institute of Technology,MEG,24740,A,"PRESTO, ALBERT",CMB AIR POLLUTN CNTR,Graduate,8,7,87.5,10.14,4.71,4.71,4.71,4.14,4.71,4.71,4.86,4.57,4.29
2020,Fall, Carnegie Institute of Technology,MEG,24751,A,"STEIF, PAUL",INTRO SOLID MECH I,Graduate,21,14,66.7,13.21,4.79,3.71,4.14,4.57,4.36,4.29,4.86,4.21,4.21
2020,Fall, Carnegie Institute of Technology,MEG,24753,A,"MAJIDI, CARMEL",ST: RM: DES PRN MECH,Graduate,13,10,76.9,11.3,4.7,4.7,4.9,4.4,5,4.9,4.7,4.7,4.56
2020,Fall, Carnegie Institute of Technology,MEG,24755,A,"DAYAL, KAUSHIK",FNTE ELMT MECH I,Graduate,15,15,100,13.2,4.53,4.47,4.27,3.93,4.4,4.13,4.8,4.33,4.2
2020,Fall, Carnegie Institute of Technology,MEG,24760,A,"JOHNSON, AARON",ST: ROBOT DYN & ANLS,Graduate,41,34,82.9,14.97,4.65,4.56,4.59,4.29,4.47,4.56,4.79,4.53,4.56
2020,Fall, Carnegie Institute of Technology,MEG,24771,A,"KAR, SOUMMYA",LINEAR SYSTEMS,Graduate,4,3,75,14,5,4.67,4.67,4.67,4.67,5,5,4.67,4
2020,Fall, Carnegie Institute of Technology,MEG,24774,A,"BEDILLION, MARK",ST: ADV CNTL SYS INT,Graduate,32,24,75,14,4.92,4.67,4.79,4.79,4.79,4.67,4.96,4.75,4.63
2020,Fall, Carnegie Institute of Technology,MEG,24776,A,"ROMAGNOLI, RAFFAELE",NON LINEAR CONTROL,Graduate,10,6,60,16.33,3.67,2.67,3.17,2.67,3.33,3.17,4.33,2.5,2.5
2020,Fall, Carnegie Institute of Technology,MEG,24780,A,"YAMAKAWA, SOJI",ENGNRG COMPUTATION,Graduate,43,40,93,9.35,4.67,4.45,4.49,4.21,4.54,4.47,4.95,4.35,4.4
2020,Fall, Carnegie Institute of Technology,MEG,24780,B,"GOMEZ, NESTOR",ENGNRG COMPUTATION,Graduate,22,19,86.4,12.95,5,4.68,4.58,3.74,4.74,4.68,4.95,4.74,4.63
2020,Fall, Carnegie Institute of Technology,MEG,24785,A,"MICHALEK, JEREMY",ENGNRG OPTIMIZATION,Graduate,19,15,78.9,12.73,5,4.93,4.93,4.73,4.8,5,5,5,5
2020,Fall, Carnegie Institute of Technology,MEG,24787,1,"BARATI FARIMANI, AMIR",MACH LRNG AI FOR ENG,Graduate,72,67,93.1,11.87,4.37,4.4,4.48,3.88,4.63,4.24,4.51,4.18,4.09
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82101,A,"NIANG, MAME-FATOU",ELEMENTARY FRENCH I,Undergraduate,15,4,26.7,6.5,3.25,3.25,4,3.25,4,3.75,4.25,3.25,3
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82101,W,"MOUFID, EZZOHRA",ELEMENTARY FRENCH I,Undergraduate,18,18,100,8.89,4.94,4.72,4.83,4.89,4.89,4.72,5,4.83,4.83
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82102,W,"MOUFID, EZZOHRA",ELEMENTARY FRENCH II,Undergraduate,3,3,100,11,5,5,5,5,4.67,5,5,5,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82102,A,"HOOGSTADEN, ESTER",ELEMENTARY FRENCH II,Undergraduate,8,6,75,9.5,5,5,5,5,5,4.83,5,4.83,4.83
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82103,A,"HOOGSTADEN, ESTER",ELEM FRENCH I ONLINE,Undergraduate,9,6,66.7,8.5,4.83,5,5,4.83,4.83,4.83,5,4.83,4.67
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82103,B,"DESALVO, Michael",ELEM FRENCH I ONLINE,Undergraduate,8,4,50,5.75,5,5,5,5,5,5,4.75,5,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82104,W,"MOUFID, EZZOHRA",ELEM FRNCH II ONLINE,Undergraduate,5,5,100,13.6,5,4.6,4.6,4.8,4.4,4.6,5,4.6,4.6
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82111,A,"ABRAHAM, NEVINE",ELEMENTARY ARABIC I,Undergraduate,8,4,50,12.5,4.75,4.25,4.5,5,4.75,4.25,5,4.75,4.75
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82114,A2,"ABRAHAM, NEVINE",ARBC GLBL EXCHNG ONL,Undergraduate,6,1,16.7,2,5,5,5,5,4,5,5,5,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82115,A2,"ABRAHAM, NEVINE",BGNG ARBC ORAL COMM,Undergraduate,8,4,50,3.5,5,5,5,5,5,5,5,5,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82119,A,"PULLMAN, ETHAN",ARABIC CALL CLTR SK,Undergraduate,21,12,57.1,6.75,4.67,4.25,4.5,4.75,4.5,4.67,4.75,4.5,4.5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82121,A,"WELLS, MARTINA",ELEMENTARY GERMAN I,Undergraduate,17,12,70.6,7.75,4.67,4.58,4.67,4.42,4.83,4.75,4.83,4.67,4.75
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82121,B,"WELLS, MARTINA",ELEMENTARY GERMAN I,Undergraduate,9,7,77.8,8,5,5,5,4.86,5,4.86,4.86,5,4.86
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82131,C,"LIU, GANG",ELEM CHINESE I,Undergraduate,12,10,83.3,8.6,4.9,4.9,4.9,5,4.9,5,4.9,4.9,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82131,B,"WU, SUE-MEI",ELEM CHINESE I,Undergraduate,7,7,100,5,5,4.86,4.86,4.86,4.86,5,5,5,5
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82132,A,"TANG, XIAOFEI",ELEM CHINESE II,Undergraduate,12,5,41.7,8,5,4.8,5,4.6,5,4.8,5,4.8,4.8
2020,Fall, Dietrich College of Humanities and Social Sciences,ML,82133,A,"WU, SUE-MEI",ELE CHINESE ONLINE I,Undergraduate,16,15,93.8,5.8,4.73,4.87,4.8,4.6,4.8,4.67,4.8,4.73,4.67
